data
;Price;Manufacturer;String Type;Number of Strings;Body Shape;Left-/Right-handed;Color;Finish;Top Wood;Back & Sides Wood;Body Bracing;Neck Wood;Neck Shape;Fingerboard Material;Number of Frets;Scale Length;Tuning Machines;Bridge Material;Nut/Saddle Material;Nut Width;Strings;Case Included;Body Depth;Body Style;Binding;Radius;Fingerboard Inlay;Overall Length;Body Length;Body Width;Electronics;Size;Top Material;Back & Sides Material;Neck Material;Tuners;Nut Material;Body Type;Body Material;Body Finish;Bridge/Tailpiece;Controls;Case/Gig Bag;Binding Material;Saddle Material;Upper Bout Width;Lower Bout Width;Waist Width;Accessories;Neck Joint;Middle Pickup;Bridge Pickup;Switching
804;1,369.00;Seagull Guitars;Steel;6;Dreadnought;Right-handed;Natural;Gloss;Solid Spruce;Mahogany;;Mahogany;;Richlite;21;"25.5""";18:1 bass, 26:1 treble;Ebony;GraphTech Tusq;"1.72""";D'Addario, 12s;Gig Bag;;;;"16""";Dots;;;;LR Baggs Anthem;;;;;;;;;;;;;;;;;;;;;;
805;1,395.00;Godin;Steel;6;Dreadnought with Concert Hall depth;Right-handed;Laguna lue;Gloss;Solid Sitka Spruce;Solid Mahogany;;Mahogany;;Richlite;21;"25.5""";Open-gear;Ebony;GraphTech TUSQ;"1.72""";.012-.053;Hardshell Case;;;;"16""";Pearloid Dots;;;;LR Baggs Anthem;;;;;;;;;;;;;;;;;;;;;;
806;1,399.00;Taylor;Steel;6;Grand Auditorium;Right-handed;Natural;Gloss;Sitka Spruce;Layered Rosewood;X-Brace (Forward Shifted Pattern);Sapele;;Ebony;20;"25.5""";Enclosed, Die-Cast Chrome Plated;Ebony;NuBone/Micarta;"1.6875""";Elixir NANOWEB Light Gauge, .012-.053;Hardshell Case;;Single Cutaway;White;;Small Diamonds;;;;Expression System 2;;;;;;;;;;;;;;;;;;;;;;
807;1,399.00;Martin;Steel;6;Dreadnought;Right-handed;Natural;Gloss;Sitka Spruce;Mutenye;X-bracing;Select Hardwood;Performing Artist;Richlite;20;"25.4""";Chrome Enclosed Gear;Richlite;White Corian/White Tusq;"1.75""";Lifespan 2.0 92/8 Phosphor Bronze, .012-.054;Softshell Case;;;White;"16""";Mother-of-pearl Dots, 28 Style;;;;Fishman MX-T;;;;;;;;;;;;;;;;;;;;;;
808;1,399.00;Godin;Nylon;6;ACS-SA Slim;Right-handed;Natural;Acrylic Lacquer;Cedar;Silverleaf maple;;Mahogany;;Richlite;22;"25.5""";;;Tusq nut;"1.715""";Pro Arte Classical Hard Tension, (.028-.044);Gig Bag;;Single Cutaway;;"16""";Mini dots;;;;RMC electronics with 13-pin output;;;;;;;;;;;;;;;;;;;;;;
809;1,399.00;Martin;Steel;6;D-14 Fret Dreadnought;Right-handed;Distressed Burst;Satin;Solid Mahogany;Solid Mahogany;Non-scalloped X brace;Mahogany;Modified Low Oval, Standard Taper;Katalox;20;"25.4""";Golden Age Relic Nickel open gear;Katalox;Bone/Bone;"1.6875""";Lifespan 2.0 92/8 Phosphor Bronse, .013-.056;Gig Bag;;;;"16""";Abalone Diamonds and Squares;;;;;;;;;;;;;;;;;;;;;;;;;;
810;1,399.00;Taylor;Steel;6;Round Shoulder Dreadnought;Right-handed;Natural;Satin;Spruce;Ovangkol;V-Class;Mahogany;;Eucalyptus;20;"25.5""";Taylor Nickel;Eucalyptus;Black Tusq/Micarta;"1.75""";D'Addario, .013-.056;Softshell Case;;;;;Italian Acrylic Dots;;;;;;;;;;;;;;;;;;;;;;;;;;
811;1,399.00;Taylor;Steel;6;Round Shoulder Dreadnought;Right-handed;Natural;Satin;Mahogany;Sapele;V-Class;Mahogany;Standard Carve;Eucalyptus;20;"25.5""";Taylor Nickel;Eucalyptus;Black Tusq Nut/Micarta saddle;"1.75""";D'Addario, .013-.056;Softshell Case;;;;"15""";Italian Acrylic Dots;;;;;;;;;;;;;;;;;;;;;;;;;;
812;1,399.00;Taylor;Steel;6;Grand Theater;Right-handed;Natural;Satin;Solid Spruce;Solid Urban Ash;C-Class;Tropical Mahogany;Standard Carve;Eucalyptus;20;"24.1""";Taylor Nickel Mini;Eucalyptus;Black Graphite/Micarta;"1.719""";Phosphor Bronze Light, .012-.053;Hardshell Case;;;;"15""";Italian Acrylic Pinnacle;;;;;;;;;;;;;;;;;;;;;;;;;;
813;1,399.00;Cordoba;Nylon;6;Spanish Classic;Right-handed;Natural;;Solid Spruce;Black and White Ebony;Torres style bracing;Spanish Cedar;Traditional Classical Neck;Ebony;19;"25.59""";Gold plated tuners;;Bone/Bone;"2.04""";Savarez;Hardshell case HumiCase Protege;"3.7""";;;;;;;"11.06"" Upper Bout, 14.56"" Lower Bout";;;;;;;;;;;;;;;;;;;;;;;
814;1,399.00;Taylor;Steel;6;Grand Theater;Left-handed;Natural;Satin;Solid Spruce;Urban Ash;C-Class;Tropical Mahogany;;Eucalyptus;20;"24.125""";Taylor Nickel Mini;Eucalyptus;Graphite/Micarta;"1.719""";Elixir, .012-.053;Hardshell Case;;;;;Italian Acrylic Pinnacle;;;;;;;;;;;;;;;;;;;;;;;;;;
815;1,399.00;Taylor;Steel;6;Round Shoulder Dreadnought;Left-handed;Natural;Satin;Mahogany;Sapele;V-Class;Mahogany;Standard Carve;Eucalyptus;20;"25.5""";Taylor Nickel;Eucalyptuss;Black Tusq Nut/Micarta saddle;"1.75""";D'Addario, .013-.056;Softshell Case;;;;"15""";Acrylic Dots;;;;;;;;;;;;;;;;;;;;;;;;;;
816;1,399.00;Martin;Steel;6;000-14 Fret;Right-handed;Distressed Burst;Satin;Solid Mahogany;Solid Mahogany;X brace;Mahogany;Modified Low Oval, Standard Taper;Katalox;20;"25.4""";Golden Age Relic Nickel open gear;Katalox;Bone/Bone;"1.6875""";Lifespan 2.0 92/8 Phosphor Bronze, .012-.054;Gig Bag;;;;"16""";Abalone Diamonds and Squares;;;;;;;;;;;;;;;;;;;;;;;;;;
817;1,399.00;Breedlove;Steel;6;Concert;Right-handed;Edgeburst;Gloss;Solid Koa;Koa;Scalloped X-bracing;African Mahogany;Slim C;Ovangkol;20;"25.5""";Copper Closed Gear;Ovangkol;TUSQ/TUSQ;"1.69""";D'Addario, .012-.053;;;;Tortoise;"16""";Offset Dots;;;;Fishman Presys I;;;;;;;;;;;;;;;;;;;;;;
818;1,399.00;Taylor;Steel;6;Round Shoulder Dreadnought;Left-handed;Natural;Satin;Spruce;Ovangkol;V-Class;Mahogany;;Eucalyptus;20;"25.5""";Taylor Nickel;Eucalyptus;Tusq/Tusq;"1.75""";D'Addario, .013-.056;Softshell Case;;;;"15""";Acrylic Dots;;;;;;;;;;;;;;;;;;;;;;;;;;
819;1,399.00;Martin;Steel;6;D-14 Fret Dreadnought;Left-handed;Distressed Burst;Satin;Solid Mahogany;Solid Mahogany;Non-scalloped X brace;Mahogany;Modified Low Oval, Standard Taper;Katalox;20;"25.4""";Golden Age Relic Nickel open gear;Katalox;Bone/Bone;"1.6875""";92/8 Phosphor Bronze Medium;Gig bag;;;;"16""";Abalone Diamonds and Squares;;;;;;;;;;;;;;;;;;;;;;;;;;
820;1,399.99;Journey Instruments;Steel;6;00 Travel;Right-handed;Black;High Gloss Polyurethane;Unidirectional Carbon Fiber;Fiberglass reinforced Carbon Fiber;;Carbon Fiber;Traditional C;Carbon Fiber;20, Medium Brass;"24.5""";Grover Mini Chrome, 18:1 ratio;Carbon Fiber;Bone/Bone;"1.75""";Elixir Phosphor Bronze Nanoweb Lights, .012-.053;Travel Backpack Bag;"3.5""-4.64""";;;"16""";;"35.5""";"18""";"12.5"" lower bout";Journey Undersaddle pickup;;;;;;;;;;;;;;;;;;;;;;
821;1,399.99;Takamine;Steel;6;Dreadnought;Right-handed;Natural;Gloss top, Satin neck, back, and sides;Solid Spruce;Sapele;X;Mahogany;;Rosewood;20;"25.375""";Chrome;Rosewood;Bone;"1.675""";D'Addario EXP16 light-gauge strings;Hardshell;;Single Cutaway;Brown;;Dots;;;;CT4B II;;;;;;;;;;;;;;;;;;;;;;
822;1,419.99;Yamaha;Steel;6;Medium Jumbo;Right-handed;Translucent Black;Gloss;Solid Spruce;Solid Rosewood;;African Mahogany;;Ebony;20;"25.5""";Die-cast Chrome;Ebony;Urea/Urea;"1.692""";D'Addario, .012-.053;Softshell Case;;;Mahogany/Cream;"15.75""";Diamonds;;;;SRT Piezo Pickup;;;;;;;;;;;;;;;;;;;;;;
823;1,419.99;Yamaha;Steel;6;Medium Jumbo;Right-handed;Vintage Sunburst;Gloss;Solid Spruce;Solid Rosewood;;African Mahogany;;Ebony;20;"25.5""";Die-cast Chrome;Ebony;Urea/Urea;"1.692""";D'Addario, .012-.053;Softshell Case;;;Mahogany/Cream;"15.75""";Diamonds;;;;ERT Piezo Pickup;;;;;;;;;;;;;;;;;;;;;;
824;1,449.99;Takamine;Steel;6;New Yorker;Right-handed;Natural;Satin;Solid Cedar;Solid sapele (back), Laminated sapele (sides);Scalloped X;Mahogany;;Rosewood;21;"25.3""";Gold with amber buttons;Rosewood;Bone;"1.675""";D'Addario EXP 16 Coated Phosphor Bronze (.012-.053 Gauges);Hardshell Case;;No Cutaway;Ivory;;Dots;;;;CT4B II;;;;;;;;;;;;;;;;;;;;;;
825;1,449.99;Takamine;Nylon;6;FXC;Right-handed;Natural;Satin;Solid Cedar;Solid sapele back, Laminated sapele sides;X Scalloped;Mahognay;;Rosewood;21;"25.563""";Gold with amber buttons;Rosewood;Bone;"1.870""";;Hardshell Case;;Single Cutaway;Ivory;;Dots;;;;CT4B II;;;;;;;;;;;;;;;;;;;;;;
826;1,449.99;Takamine;Steel;6;Thinline;Right-handed;Natural;Gloss Polyurethane;Solid Spruce;Sapele;X-bracing;Mahogany;Slender C;Rosewood;21;"24.75""";Gotoh Gold;Rosewood;Bone/Bone;"1.653""";D'Addario EXP, .012-.052;Softshell Case;;;;"12""";Abalone Dots;;;;Palathetic with Tuner;;;;;;;;;;;;;;;;;;;;;;
827;1,449.99;Takamine;Steel;6;Dreadnought;Right-handed;Natural;Satin;Solid Cedar;Solid Sapele;X Scalloped;Mahogany;;Rosewood;20;"25.375""";Gold with amber buttons;Rosewood;Bone;"1.673""";D'Addario EXP16 light-gauge strings;Hardshell Case;;Single Cutaway;Ivory;;Dots;;;;CT4B II;;;;;;;;;;;;;;;;;;;;;;
828;1,449.99;Takamine;Steel;6;Thinline;Right-handed;Tobacco Sunburst;Gloss Polyurethane;Sapele;Solid Spruce;X-bracing;Mahogany;Slender C;Rosewood;21;"24.75""";Gotoh Gold;Rosewood;Bone/Bone;"1.653""";D'Addario, .012-.052;Softshell Case;;;;"12""";Abalone Dots;;;;Palathetic with Tuner;;;;;;;;;;;;;;;;;;;;;;
829;1,449.99;Takamine;Steel;6;Thinline;Right-handed;Tea Burst;Gloss Polyurethane;Sapele;Solid Spruce;X-bracing;Mahogany;Slender C;Rosewood;21;"24.75""";Gotoh Gold;Rosewood;Bone/Bone;"1.653""";D'Addario, .012-.052;Softshell Case;;;;"12""";Abalone Dots;;;;Palathetic with Tuner;;;;;;;;;;;;;;;;;;;;;;
830;1,449.99;Takamine;Steel;6;NEX;Right-handed;Natural;Satin;Solid Cedar;Solid sapele back, Laminated sapele sides;Scalloped X;African Mahogany;;Rosewood;20;"25.375""";Gold with amber knobs;Rosewood;Bone;"1.673""";D'Addario EXP16 light-gauge strings;Hardshell Case;;Single Cutaway;Ivory;;Dots;;;;CT4B II;;;;;;;;;;;;;;;;;;;;;;
831;1,449.99;Takamine;Steel;6;OM;Right-handed;Natural;Satin;Solid Cedar;Solid Sapele (back), laminated Sapele (sides);Scalloped X;Mahogany;;Rosewood;20;"25.354""";Gold with amber buttons;Rosewood;Bone;"1.675""";D'Addario EXP16 light-gauge strings;Hardshell;;Single Cutaway;CAB, ivory;;Maple dot;;;;CT4B II;;;;;;;;;;;;;;;;;;;;;;
832;1,449.99;Takamine;Steel;6;Dreadnought;Right-handed;Natural;Satin;Solid Cedar;Solid Sapele;X Scalloped;Mahogany;;Rosewood;20;"25.375""";Gold with amber buttons;Rosewood;Bone;"1.673""";D'Addario EXP16 light-gauge strings;Hardshell;;No Cutaway;Ivory;;Dots;;;;CT4B II;;;;;;;;;;;;;;;;;;;;;;
833;1,469.99;Yamaha;Steel;6;Concert Cutaway;Right-handed;Vintage Natural;Gloss;Solid Sitka Spruce with A.R.E. treatment;Solid Rosewood;Scalloped Bracing;African Mahogany;Straight Taper;Ebony, rolled edges;20;"25.6""";Gotoh chrome open gear;Ebony;Tusq/Tusq;"1.6875""";Elixir NANOWEB 80/20 Bronze Light;Hardshell case;;;Mahogany;"15.75""";Snowflakes;;;;System 71 SRT2 preamp with SRT piezo pickup;;;;;;;;;;;;;;;;;;;;;;
834;1,469.99;Yamaha;Steel;6;Dreadnought;Right-handed;Natural;Semi-Gloss;Sitka Spruce;Solid Mahogany;Modified Scalloped;African Mahogany;;Ebony;20;"25""";Gotoh Open-gear;Ebony;Bone/Bone;"1.75""";Elixir Nanoweb 80/20;Hardshell Case;;;;"15.75""";Dots;;;;Atmosfeel;;;;;;;;;;;;;;;;;;;;;;
835;1,469.99;Yamaha;Steel;6;Dreadnought Cutaway;Right-handed;Vintage Natural;Gloss;Solid Sitka Spruce with A.R.E. treatment;Solid Rosewood;Scalloped Bracing;African Mahogany;Straight Taper;Ebony, rolled edges;20;"25.6""";Gotoh chrome open gear;Ebony;Tusq/Tusq;"1.6875""";Elixir NANOWEB 80/20 Bronze Light;Hardshell case;;;Mahogany;"15.75""";Snowflakes;;;;System 71 SRT2 preamp with SRT piezo pickup;;;;;;;;;;;;;;;;;;;;;;
836;1,469.99;Yamaha;Steel;6;Concert;Right-handed;Natural;Semi-gloss;Sitka Spruce;Solid Mahogany;Modified Scalloping;African Mahogany;;Ebony;20;"25""";Gotoh Open-gear;Ebony;Bone/Bone;"1.75""";Elixir Nanoweb 80/20;Hardshell Case;;;;"15.75""";Dots;;;;Atmosfeel;;;;;;;;;;;;;;;;;;;;;;
837;1,499.00;Martin;Steel;6;Singlecut;Right-handed;Natural;Gloss;Sitka Spruce;Koa veneer;Scalloped X-bracing;Select Hardwood;Low Profile Velocity;Ebony;20;"25.4""";Nickel Open Gear;Ebony;White Corian/White Tusq;"1.75""";Lifespan 2.0 92/8 Phosphor Bronze, .011/.052;Softshell Case;;;White;"16""";Mother-of-Pearl;;;;Fishman MX-T;;;;;;;;;;;;;;;;;;;;;;
838;1,499.00;Taylor;Steel;6;Round Shoulder Dreadnought;Right-handed;Blacktop;Satin;Spruce;Ovangkol;V-Class;Mahogany;;Eucalyptus;20;"25.5""";Taylor Nickel;Eucalyptus;Black Tusq/Micarta;"1.75""";D'Addario, .0123-.056;Softshell Case;;;;;Italian Acrylic Dots;;;;;;;;;;;;;;;;;;;;;;;;;;
839;1,499.00;Taylor;Steel;6;Grand Auditorium;Right-handed;Tobacco Sunburst;Gloss;Sitka Spruce;Rosewood;Forward-bracing;Tropical Mahogany;;West African Ebony;20;"25.5""";Closed Gear with Antique Gold buttons;Ebony;NuBone/Micarta;"1.6875""";Elixir Phosphor Bronze, .012-.053;Hardshell Case;;;White;"15""";Small Diamonds;;;;ES-2;;;;;;;;;;;;;;;;;;;;;;
840;1,499.00;Taylor;Steel;6;Grand Auditorium;Right-handed;Red;Gloss;Sitka Spruce;Maple;X-bracing;Tropical Mahogany;;West African Ebony;20;"25.5""";Die-cast;West African Ebony;Nubone/Micarta;"1.6875""";Elixir PB Lights;Hardshell Case;;;White;"15""";Dots;;;;ES-2;;;;;;;;;;;;;;;;;;;;;;
841;1,499.00;Taylor;Steel;6;Grand Auditorium;Right-handed;Black;Gloss;Sitka Spruce;Layered Maple;Forward Shifted Pattern;Sapele;;Ebony;20;"25.5""";Enclosed, Die-Cast Chrome Plated;Ebony;NuBone/Micarta;"1.6875""";Elixir NANOWEB Light Gauge, .012-.053;Hardshell Case;"4.625""";Single Cutaway;White;"15""";Diamonds;;"20""";"16""";Expression System 2;;;;;;;;;;;;;;;;;;;;;;
842;1,499.00;Taylor;Steel;6;Round Shoulder Dreadnought;Left-handed;Blacktop;Satin;Spruce;Ovangkol;V-Class;Mahogany;Standard Carve;Eucalyptus;20;"25.5""";Taylor Nickel;Eucalyptus;Tusq/Tusq;"1.75""";D'Addario, .013-.056;Softshell Case;;;;"15""";Acrylic Dots;;;;;;;;;;;;;;;;;;;;;;;;;;
843;1,499.99;Takamine;Steel;6;Dreadnought;Right-handed;Black;Gloss;Solid cedar;Maple;DC-1;Mahogany;C;Rosewood;20;"25.375""";Chrome;Rosewood;Bone;"1.673""";D'Addario EXP16 light-gauge strings;Hardshell Case;;Single Cutaway;;;Snowflake;;;;CT-4B II Preamp with Palathetic Pickup;;;;;;;;;;;;;;;;;;;;;;
844;1,499.99;Takamine;Steel;6;Dreadnought;Left-handed;Black;Gloss;Solid Cedar;Maple;DC-1;Mahogany;C;Rosewood;20;"25.375""";Chrome;Rosewood;;"1.673""";D'Addario EXP16 light-gauge strings;Hardshell Case;;Single Cutaway;;;Snowflake;;;;CT-4B II Preamp with Palathetic Pickup;;;;;;;;;;;;;;;;;;;;;;
845;1,549.99;Takamine;Steel;6;NEX;Right-handed;Natural;Gloss;Figured Koa;Figured Koa;Scalloped X;Mahogany;;Rosewood;20;"25.3""";Gold Die-Cast;Rosewood;Bone;"1.675""";D'Addario EXP 16 Coated Phosphor Bronze, (.012-.053);Hardshell Case Included;;Single Cutaway;;"11.81"" Radius";Abalone Snowflake;;;;CT4B II Preamp System with 3-band EQ, Built-in Tuner, and Palathetic Under-Saddle Pickup;;;;;;;;;;;;;;;;;;;;;;
846;1,549.99;Takamine;Nylon;6;Thinline;Right-handed;Natural;Satin;Solid Cedar;Sapele;Classical;Mahogany;Slender C;Rosewood;21;"25.5""";Gotoh Gold;Rosewood;Bone/Bone;"1.85""";D'Addario Pro Arte Normal Tension;Softshell Case;;;;"12""";Hollow Dots;;;;CT-3N;;;;;;;;;;;;;;;;;;;;;;
847;1,549.99;Takamine;Steel;6;Dreadnought;Right-handed;Natural;Satin;Solid Cedar;Solid Rosewood Back, Rosewood Sides;;Mahogany;;Rosewood;20;;;Rosewood;;"1.675""";;Hardshell Case;;Single cutaway;Multi-ply;;;;;;Palatheic pickup, CT-4BII preamp;;;;;;;;;;;;;;;;;;;;;;
848;1,549.99;Takamine;Nylon;6;Classical;Right-handed;;Gloss Natural;Solid Cedar;Solid Rosewood (back), Laminate Rosewood (sides);Traditional Fan;Mahogany;;Rosewood;18;"25.59""";Gold Classical;Rosewood;Bone;"2.008""";;Hardshell Case;;Single Cutaway;;;;;;;CTP-3 Cool Tube 12AU7 preamp system with 3-band EQ;;;;;;;;;;;;;;;;;;;;;;
849;1,599.00;Martin;Steel;6;000-14 Fret;Right-handed;Natural;Satin;Mahogany;Mahogany;X-brace;Mahogany;Modified low oval;East Indian Rosewood;20;"25.4""";Nickel open gear;East Indian Rosewood;Bone/White Tusq;"1.75""";Lifespan 2.0 92/8 Phosphor Bronze, .012-.054;Hardshell Case;;Single Cutaway;;;Abalone;;;;Fishman Matrix VT Enhance NT2;;;;;;;;;;;;;;;;;;;;;;
850;1,599.00;Taylor;Steel;6;Grand Theater;Right-handed;Natural;Satin;Solid Spruce;Solid Urban Ash;C-Class;Tropical Mahogany;Standard Carve;Eucalyptus;20;"24.1""";Taylor Nickel Mini;Eucalyptus;Black Graphite/Micarta;"1.719""";Phosphor Bronze Light, .012-.053;Hardshell Case;;;;"15""";Italian Acrylic Pinnacle;;;;ES-2;;;;;;;;;;;;;;;;;;;;;;
851;1,599.00;Martin;Steel;6;Auditorium 000-14 Fret;Right-handed;Whiskey Sunset;Satin;Sitka spruce;Mahogany;X Brace;Select hardwood;Modified Low Oval with High Performance Taper;Rosewood;20;"24.9""";Golden Age Relic Nickel;Rosewood;Bone/Bone;"1.75""";Retro Monel, .012-.054;Hardshell Case;;No Cutaway;Grained Ivoroid;"16""";1955 Style 18;;;;;;;;;;;;;;;;;;;;;;;;;;
852;1,599.00;Guild;Steel;6;Dreadnought;Right-handed;Natural;Satin;Solid Mahogany;Solid Mahogany;X-Scalloped;Mahogany;C profile;Rosewood;20;"25.6""";Vintage style open-gear, 20:1 ratio;Rosewood;Bone/Bone;"1.6875""";Coated Phosphor Bronze Light Gauge;Hardshell case;"5"" lower, 4"" upper";;;"12""";Pearloid Dot;"42""";"20""";"16"" lower bout, 11.75"" upper bout";;;;;;;;;;;;;;;;;;;;;;;
853;1,599.00;Guild;Steel;6;Dreadnought;Right-handed;Vintage Sunburst;Satin;Solid Mahogany;Solid Mahogany;X-Scalloped;Mahogany;C profile;Rosewood;20;"25.6""";Vintage style open-gear, 20:1 ratio;Rosewood;Bone/Bone;"1.6875""";Coated Phosphor Bronze Light Gauge;Hardshell case;"5"" lower, 4"" upper";;;"12""";Pearloid Dot;"42""";"20""";"16"" lower bout, 11.75"" upper bout";;;;;;;;;;;;;;;;;;;;;;;
854;1,599.00;Guild;Steel;6;Concert;Right-handed;Natural;Satin Nitrocellulose Lacquer;Solid Mahogany;Solid Mahogany;X-Scalloped;Mahogany;C shape;Rosewood;20;"24.75""";Vintage style open-gear, 20:1 ratio;Rosewood;Bone/Bone;"1.75""";Coated Phosphor Bronze Light Gauge;Hardshell;"4.12"" Lower, 3.25"" Upper";;;"12""";Pearloid dots;"39""";"18""";"13.75"" Lower, 10"" Upper";;;;;;;;;;;;;;;;;;;;;;;
855;1,599.00;Taylor;Steel;6;Grand Auditorium;Left-handed;Shaded Edgeburst;Gloss;Hawaiian Koa;Hawaiian Koa;Forward Shifted X-bracing;Neo-Tropical Mahogany;;West African Ebony;20;"25.5""";Gold;Ebony;NuBone/Micarta;"1.6875""";Elixir Phosphor Bronze Lights;Hardshell Case;;;Black;;Small Diamonds;;;;ES-2;;;;;;;;;;;;;;;;;;;;;;
856;1,599.00;Martin;Steel;6;0;Left-handed;Natural;Satin;Solid Mahogany;Solid Mahogany;A-Frame X-bracing;Solid Mahogany;Modified Low Oval;East Indian Rosewood;20;"25.4""";Open Gear with Ivoroid buttons;Morado;Bone/Bone;"1.75""";Martin Phosphor Bronze Lights;Hardshell Case;;;;"16""";;;;;;;;;;;;;;;;;;;;;;;;;;;
857;1,599.00;Taylor;Steel;6;Round Shoulder Dreadnought;Right-handed;Natural;Satin;Mahogany;Sapele;V-Class;Mahogany;Standard Carve;Eucalyptus;20;"25.5""";Taylor Nickel;Eucalyptus;Black Tusq Nut/Micarta saddle;"1.75""";D'Addario, .013-.056;Softshell Case;;;;"15""";Italian Acrylic Dots;;;;ES-2;;;;;;;;;;;;;;;;;;;;;;
858;1,599.00;Martin;Steel;6;Round Shoulder Dreadnought;Left-handed;Whiskey Sunset Burst;Satin;Sitka Spruce;Mahogany;X-bracing;Select Hardwood;Modified Low Oval;Rosewood;20;"25.4""";Golden Age Relic Nickel;Rosewood;Bone/Bone;"1.75""";Martin Authentic Acoustic Medium;Softshell Case;;;Antique White;"16""";Mother-of-pearl Dots, 1955 Style 18;;;;;;;;;;;;;;;;;;;;;;;;;;
859;1,599.00;Taylor;Steel;6;Grand Pacific Dreadnought;Left-handed;Natural;Satin;Spruce;Ovangkol;V-Class;Mahogany;Standard Carve;Eucalyptus;20;"25.5""";Taylor Nickel;Eucalyptus;Tusq/Tusq;"1.75""";D'Addario, .013-.056;Softshell Case;;;;"15""";Acrylic Dots;;;;ES-2;;;;;;;;;;;;;;;;;;;;;;
860;1,599.00;Taylor;Steel;6;Round Shoulder Dreadnought;Left-handed;Natural;Satin;Mahogany;Sapele;V-Class;Tropical Mahogany;Standard Carve;Eucalyptus;20;"25.5""";Taylor Nickel;Eucalyptus;Black Tusq Nut/Micarta saddle;"1.75""";D'Addario, .013-.056;Softshell Case;;;;"15""";Acrylic Dots;;;;ES-2;;;;;;;;;;;;;;;;;;;;;;
861;1,599.00;Seagull Guitars;Steel;6;Parlor;Right-handed;Black;High-gloss;Solid Spruce;Mahogany;;Silver Leaf Maple;;Richlite;21;"25.5""";18:1 bass, 26:1 treble;Richlite;GraphTech Tusq;"1.72""";D'Addario, 12s;Gig Bag;;;;"16""";Dots;;;;LR Baggs;;;;;;;;;;;;;;;;;;;;;;
862;1,649.99;Takamine;Steel;6;Dreadnought;Right-handed;Natural;Gloss;Solid Spruce;Solid Sapele (back), Laminated Sapele (sides);X Scalloped;Mahogany;Asymmetrical;Rosewood;20;"25.375""";Gold with amber buttons;Rosewood;Bone;"1.675""";D'Addario EXP16 light-gauge strings;Hardshell;;Single Cutaway;Ivory;;Dots;;;;CTP-3 Cooltube preamp;;;;;;;;;;;;;;;;;;;;;;
863;1,670.00;Cordoba;Nylon;6;Spanish Flamenco;Right-handed;Natural;Gloss Polyurethane;Western Red Cedar;Laminate Cocobolo;Fan;Spanish Cedar;C profile;Ebony;19;"25.5""";Cordoba Premium Gold with Black Buttons;Indian Rosewood;Bone/Bone;"2.04""";Savarez Cristal Corum High Tension 500CJ;Hardshell Case;"4"" lower, 3.75"" upper";;Indian Rosewood;;;;"19""";"14.5"" lower bout, 10.87"" upper bout";;;;;;;;;;;;;;;;;;;;;;;
864;1,689.00;Cordoba;Nylon;6;Spanish Flamenco;Right-handed;;High Gloss;Solid European Spruce;Ziricote;Spanish Fan;Spanish Cedar;;Ebony;19;"25.6""";Cordoba Premium Gold tuners;Indian Rosewood;Bone;"1.96""";Savarez Cristal Corum in High Tension;HumiCase Protege hardshell;"2.7"" lower, 2.5"" upper";Single Cutaway;Indian Rosewood;;;"38.25""";;"14.5"" lower bout, 10.7"" upper bout";Fishman Prefix Pro Blend with 3-band EQ;;;;;;;;;;;;;;;;;;;;;;
865;1,695.00;Godin;Steel;6;Dreadnought;Right-handed;Natural;High Gloss;Solid Sitka Spruce;Mahogany;;Mahogany;;Richlite;21;"25.5""";16:1 ratio;Ebony;GraphTech Tusq;"1.72""";D'Addario, .012-.053;Softshell Case;;;;"16""";Mother-of-Pearl;;;;LR Baggs Anthem;;;;;;;;;;;;;;;;;;;;;;
866;1,699.00;Taylor;Steel;6;Grand Auditorium;Right-handed;Shaded Edgeburst;Gloss;Hawaiian Koa;Hawaiian Koa;Forward-shifted;Neo-tropical Mahogany;Standard;West African Ebony;20;"25.5""";Bronze Closed Gear;Ebony;NuBone/Micarta;"1.6875""";Phosphor Bronze Light, .012-.053;Hardshell Case;;;Black;"15""";Small Diamonds;;;;ES-2;;;;;;;;;;;;;;;;;;;;;;
867;1,699.00;Taylor;Steel;6;Round Shoulder Dreadnought;Right-handed;Blacktop;Satin;Spruce;Ovangkol;V-Class;Mahogany;Standard Carve;Eucalyptus;20;"25.5""";Taylor Nickel;Eucalyptus;Tusq/Tusq;"1.75""";D'Addario, .013-.056;Softshell Case;;;;"15""";Italian Acrylic Dots;;;;ES-2;;;;;;;;;;;;;;;;;;;;;;
868;1,699.00;Taylor;Steel;6;Grand Auditorium;Right-handed;Natural;Gloss;Sitka Spruce;Sapele;V-class Bracing with Relief Rout;Tropical Mahogany;;Ebony;20;"25.5""";Taylor Nickel, 17:1 ratio;Ebony;Black Graphite/Micarta;"1.75""";Elixir Phosphor Bronze Light;Hardshell Case;;;Black Plastic;;Italian Acrylic Small Diamonds;;;;;;;;;;;;;;;;;;;;;;;;;;
869;1,699.00;Guild;Steel;6;Concert;Right-handed;Vintage Sunburst;Satin Nitrocellulose Lacquer;Solid Mahogany;Solid Mahogany;X-Scalloped;Mahogany;C shape;Rosewood;20;"24.75""";Vintage style open-gear, 20:1 ratio;Rosewood;Bone/Bone;"1.75""";Coated Phosphor Bronze Light Gauge;Hardshell;"4.12"" Lower, 3.25"" Upper";;;"12""";Pearloid dots;"39""";"18""";"13.75"" Lower, 10"" Upper";;;;;;;;;;;;;;;;;;;;;;;
